kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
_1.ptx 33355 : 260352 1960740 0 0 0 0 0 0 0 
_1.ptx 33356 : 260352 1822464 0 0 0 0 0 0 0 
_1.ptx 33357 : 260352 1960740 0 0 0 0 0 0 0 
_1.ptx 33358 : 260352 1944540 0 0 0 0 0 0 0 
_1.ptx 33359 : 260352 1960740 0 0 0 0 0 0 0 
_1.ptx 33360 : 260352 1944540 0 0 0 0 0 0 0 
_1.ptx 33361 : 260352 1960740 0 0 0 0 0 0 0 
_1.ptx 33362 : 260352 1944540 0 0 0 0 0 0 0 
_1.ptx 33363 : 260352 1960740 0 0 0 0 0 0 0 
_1.ptx 33364 : 260352 1944540 0 0 0 0 0 0 0 
_1.ptx 33365 : 260352 1960740 0 0 0 0 0 0 0 
_1.ptx 33366 : 260352 1944540 0 0 0 0 0 0 0 
_1.ptx 33367 : 260352 1960740 0 0 0 0 0 0 0 
_1.ptx 33368 : 260352 1944540 0 0 0 0 0 0 0 
_1.ptx 33369 : 260352 1960740 0 0 0 0 0 0 0 
_1.ptx 33370 : 260352 1944540 0 0 0 0 0 0 0 
_1.ptx 33371 : 260352 1960740 0 0 0 0 0 0 0 
_1.ptx 33372 : 260352 1944540 0 0 0 0 0 0 0 
_1.ptx 33373 : 260352 1960740 0 0 0 0 0 0 0 
_1.ptx 33374 : 260352 1944540 0 0 0 0 0 0 0 
_1.ptx 33375 : 260352 1960740 0 0 0 0 0 0 0 
_1.ptx 33376 : 260352 1944540 0 0 0 0 0 0 0 
_1.ptx 33377 : 260352 1960740 0 0 0 0 0 0 0 
_1.ptx 33378 : 260352 1944540 0 0 0 0 0 0 0 
_1.ptx 33379 : 260352 1960740 0 0 0 0 0 0 0 
_1.ptx 33380 : 260352 1944540 0 0 0 0 0 0 0 
_1.ptx 33381 : 260352 1960740 0 0 0 0 0 0 0 
_1.ptx 33382 : 260352 1944540 0 0 0 0 0 0 0 
_1.ptx 33383 : 260352 1960740 0 0 0 0 0 0 0 
_1.ptx 33384 : 260352 1944540 0 0 0 0 0 0 0 
_1.ptx 33385 : 260352 1960740 0 0 0 0 0 0 0 
_1.ptx 33386 : 260352 1944540 0 0 0 0 0 0 0 
_1.ptx 33387 : 260352 1960740 0 0 0 0 0 0 0 
_1.ptx 33388 : 260352 1944540 0 0 0 0 0 0 0 
_1.ptx 33389 : 260352 1960740 0 0 0 0 0 0 0 
_1.ptx 33390 : 260352 1944540 0 0 0 0 0 0 0 
_1.ptx 33391 : 260352 1960740 0 0 0 0 0 0 0 
_1.ptx 33392 : 260352 1822464 0 0 0 0 0 0 0 
_1.ptx 33393 : 260352 1960740 0 0 0 0 0 0 0 
_1.ptx 33394 : 260352 1944540 0 0 0 0 0 0 0 
_1.ptx 33395 : 260352 1960740 0 0 0 0 0 0 0 
_1.ptx 3768 : 802816 8523696 128 0 0 0 0 0 0 
_1.ptx 33396 : 260352 1944540 0 0 0 0 0 0 0 
_1.ptx 3769 : 802816 6964884 0 0 0 0 0 0 0 
_1.ptx 33397 : 260352 1960740 0 0 0 0 0 0 0 
_1.ptx 3770 : 802816 4432928 0 0 0 0 0 0 0 
_1.ptx 33398 : 260352 1944540 0 0 0 0 0 0 0 
_1.ptx 3771 : 802816 3935992 0 0 0 0 0 0 0 
_1.ptx 33399 : 260352 1960740 0 0 0 0 0 0 0 
_1.ptx 3772 : 802816 6324252 0 0 0 0 0 0 0 
_1.ptx 33400 : 260352 1944540 0 0 0 0 0 0 0 
_1.ptx 3773 : 802816 6046008 0 0 0 0 0 0 0 
_1.ptx 33401 : 260352 1960740 0 0 0 0 0 0 0 
_1.ptx 3774 : 802816 5096360 0 0 0 0 0 0 0 
_1.ptx 33402 : 260352 1944540 0 0 0 0 0 0 0 
_1.ptx 3775 : 802816 16886736 0 0 0 0 0 0 0 
_1.ptx 33403 : 260352 1960740 0 0 0 0 0 0 0 
_1.ptx 3776 : 802816 6805300 0 0 0 0 0 0 0 
_1.ptx 33404 : 260352 1944540 0 0 0 0 0 0 0 
_1.ptx 3777 : 802816 0 0 0 0 0 0 0 0 
_1.ptx 33405 : 260352 1960740 0 0 0 0 0 0 0 
_1.ptx 33406 : 260352 1944540 0 0 0 0 0 0 0 
_1.ptx 3779 : 802816 6647416 0 0 0 0 0 0 0 
_1.ptx 33407 : 260352 1960740 0 0 0 0 0 0 0 
_1.ptx 3780 : 802816 6671196 0 0 0 0 0 0 0 
_1.ptx 33408 : 260352 1944540 0 0 0 0 0 0 0 
_1.ptx 3781 : 802816 5563244 0 0 0 0 0 0 0 
_1.ptx 33409 : 260352 1960740 0 0 0 0 0 0 0 
_1.ptx 3782 : 802816 16108120 0 0 0 0 0 0 0 
_1.ptx 33410 : 260352 1944540 0 0 0 0 0 0 0 
_1.ptx 33411 : 260352 1960740 0 0 0 0 0 0 0 
_1.ptx 33412 : 260352 1944540 0 0 0 0 0 0 0 
_1.ptx 3785 : 802816 15338960 0 0 0 0 0 0 0 
_1.ptx 33413 : 260352 1960740 0 0 0 0 0 0 0 
_1.ptx 3786 : 802816 11332916 0 0 0 0 0 0 0 
_1.ptx 33414 : 260352 1944540 0 0 0 0 0 0 0 
_1.ptx 3787 : 802816 314319504 2940032 0 0 45472 23520 0 0 
_1.ptx 33415 : 260352 1960740 0 0 0 0 0 0 0 
_1.ptx 3788 : 802816 5627452 0 0 0 0 0 0 0 
_1.ptx 33416 : 260352 1944540 0 0 0 0 0 0 0 
_1.ptx 3789 : 802816 10458424 0 0 0 0 0 0 0 
_1.ptx 33417 : 260352 1960740 0 0 0 0 0 0 0 
_1.ptx 3790 : 802816 7326632 0 0 0 0 0 0 0 
_1.ptx 33418 : 260352 1944540 0 0 0 0 0 0 0 
_1.ptx 3791 : 802816 10631748 0 0 0 0 0 0 0 
_1.ptx 33419 : 260352 1960740 0 0 0 0 0 0 0 
_1.ptx 3792 : 802816 23897368 0 0 0 45472 23520 0 0 
_1.ptx 33420 : 260352 1944540 0 0 0 0 0 0 0 
_1.ptx 3793 : 802816 10530328 0 0 0 0 0 0 0 
_1.ptx 33421 : 260352 1960740 0 0 0 0 0 0 0 
_1.ptx 3794 : 802816 6944384 0 0 0 0 0 0 0 
_1.ptx 33422 : 260352 1944540 0 0 0 0 0 0 0 
_1.ptx 3795 : 802816 0 0 0 0 0 0 0 0 
_1.ptx 33423 : 260352 1960740 0 0 0 0 0 0 0 
_1.ptx 33424 : 260352 1944540 0 0 0 0 0 0 0 
_1.ptx 33425 : 260352 1960740 0 0 0 0 0 0 0 
_1.ptx 3798 : 802816 5737860 0 0 0 0 0 0 0 
_1.ptx 33426 : 260352 1944540 0 0 0 0 0 0 0 
_1.ptx 33427 : 260352 1960740 0 0 0 0 0 0 0 
_1.ptx 33428 : 260352 1822464 0 0 0 0 0 0 0 
_1.ptx 33429 : 260352 1960740 0 0 0 0 0 0 0 
_1.ptx 33430 : 260352 1944540 0 0 0 0 0 0 0 
_1.ptx 33431 : 260352 1960740 0 0 0 0 0 0 0 
_1.ptx 33432 : 260352 1944540 0 0 0 0 0 0 0 
_1.ptx 33433 : 260352 1960740 0 0 0 0 0 0 0 
_1.ptx 33434 : 260352 1944540 0 0 0 0 0 0 0 
_1.ptx 33435 : 260352 1960740 0 0 0 0 0 0 0 
_1.ptx 33436 : 260352 1944540 0 0 0 0 0 0 0 
_1.ptx 33437 : 260352 1960740 0 0 0 0 0 0 0 
_1.ptx 33438 : 260352 1944540 0 0 0 0 0 0 0 
_1.ptx 33439 : 260352 1960740 0 0 0 0 0 0 0 
_1.ptx 33440 : 260352 1944540 0 0 0 0 0 0 0 
_1.ptx 33441 : 260352 1960740 0 0 0 0 0 0 0 
_1.ptx 33442 : 260352 1944540 0 0 0 0 0 0 0 
_1.ptx 33443 : 260352 1960740 0 0 0 0 0 0 0 
_1.ptx 33444 : 260352 1944540 0 0 0 0 0 0 0 
_1.ptx 33445 : 260352 1960740 0 0 0 0 0 0 0 
_1.ptx 33446 : 260352 1944540 0 0 0 0 0 0 0 
_1.ptx 33447 : 260352 1960740 0 0 0 0 0 0 0 
_1.ptx 33448 : 260352 1944540 0 0 0 0 0 0 0 
_1.ptx 33449 : 260352 1960740 0 0 0 0 0 0 0 
_1.ptx 33450 : 260352 1944540 0 0 0 0 0 0 0 
_1.ptx 33451 : 260352 1960740 0 0 0 0 0 0 0 
_1.ptx 33452 : 260352 1944540 0 0 0 0 0 0 0 
_1.ptx 33453 : 260352 1960740 0 0 0 0 0 0 0 
_1.ptx 33454 : 260352 1944540 0 0 0 0 0 0 0 
_1.ptx 33455 : 260352 1960740 0 0 0 0 0 0 0 
_1.ptx 33456 : 260352 1944540 0 0 0 0 0 0 0 
_1.ptx 33457 : 260352 1960740 0 0 0 0 0 0 0 
_1.ptx 33458 : 260352 1944540 0 0 0 0 0 0 0 
_1.ptx 33459 : 260352 1960740 0 0 0 0 0 0 0 
_1.ptx 33460 : 260352 1944540 0 0 0 0 0 0 0 
_1.ptx 33461 : 260352 1960740 0 0 0 0 0 0 0 
_1.ptx 33462 : 260352 1944540 0 0 0 0 0 0 0 
_1.ptx 33463 : 260352 1960740 0 0 0 0 0 0 0 
_1.ptx 33464 : 260352 1822464 0 0 0 0 0 0 0 
_1.ptx 33465 : 260352 1960740 0 0 0 0 0 0 0 
_1.ptx 33466 : 260352 1944540 0 0 0 0 0 0 0 
_1.ptx 33467 : 260352 1960740 0 0 0 0 0 0 0 
_1.ptx 33468 : 260352 1944540 0 0 0 0 0 0 0 
_1.ptx 33469 : 260352 1960740 0 0 0 0 0 0 0 
_1.ptx 33470 : 260352 1944540 0 0 0 0 0 0 0 
_1.ptx 33471 : 260352 1960740 0 0 0 0 0 0 0 
_1.ptx 33472 : 260352 1944540 0 0 0 0 0 0 0 
_1.ptx 33473 : 260352 1960740 0 0 0 0 0 0 0 
_1.ptx 33474 : 260352 1944540 0 0 0 0 0 0 0 
_1.ptx 33475 : 260352 1960740 0 0 0 0 0 0 0 
_1.ptx 33476 : 260352 1944540 0 0 0 0 0 0 0 
_1.ptx 33477 : 260352 1960740 0 0 0 0 0 0 0 
_1.ptx 33478 : 260352 1944540 0 0 0 0 0 0 0 
_1.ptx 33479 : 260352 1960740 0 0 0 0 0 0 0 
_1.ptx 33480 : 260352 1944540 0 0 0 0 0 0 0 
_1.ptx 33481 : 260352 1960740 0 0 0 0 0 0 0 
_1.ptx 33482 : 260352 1944540 0 0 0 0 0 0 0 
_1.ptx 33483 : 260352 1960740 0 0 0 0 0 0 0 
_1.ptx 33484 : 260352 1944540 0 0 0 0 0 0 0 
_1.ptx 33485 : 260352 1960740 0 0 0 0 0 0 0 
_1.ptx 33486 : 260352 1944540 0 0 0 0 0 0 0 
_1.ptx 33487 : 260352 1960740 0 0 0 0 0 0 0 
_1.ptx 33488 : 260352 1944540 0 0 0 0 0 0 0 
_1.ptx 33489 : 260352 1960740 0 0 0 0 0 0 0 
_1.ptx 33490 : 260352 1944540 0 0 0 0 0 0 0 
_1.ptx 33491 : 260352 1960740 0 0 0 0 0 0 0 
_1.ptx 33492 : 260352 1944540 0 0 0 0 0 0 0 
_1.ptx 33493 : 260352 1960740 0 0 0 0 0 0 0 
_1.ptx 33494 : 260352 1944540 0 0 0 0 0 0 0 
_1.ptx 33495 : 260352 1960740 0 0 0 0 0 0 0 
_1.ptx 33496 : 260352 1944540 0 0 0 0 0 0 0 
_1.ptx 33497 : 260352 1960740 0 0 0 0 0 0 0 
_1.ptx 33498 : 260352 1944540 0 0 0 0 0 0 0 
_1.ptx 33499 : 260352 1960740 0 0 0 0 0 0 0 
_1.ptx 33500 : 260352 1822464 0 0 0 0 0 0 0 
_1.ptx 33501 : 260352 1960740 0 0 0 0 0 0 0 
_1.ptx 33502 : 260352 1944540 0 0 0 0 0 0 0 
_1.ptx 33503 : 260352 1960740 0 0 0 0 0 0 0 
_1.ptx 33504 : 260352 1944540 0 0 0 0 0 0 0 
_1.ptx 33505 : 260352 1960740 0 0 0 0 0 0 0 
_1.ptx 33506 : 260352 1944540 0 0 0 0 0 0 0 
_1.ptx 33507 : 260352 1960740 0 0 0 0 0 0 0 
_1.ptx 33508 : 260352 1944540 0 0 0 0 0 0 0 
_1.ptx 33509 : 260352 1960740 0 0 0 0 0 0 0 
_1.ptx 33510 : 260352 1944540 0 0 0 0 0 0 0 
_1.ptx 33511 : 260352 1960740 0 0 0 0 0 0 0 
_1.ptx 33512 : 260352 1944540 0 0 0 0 0 0 0 
_1.ptx 33513 : 260352 1960740 0 0 0 0 0 0 0 
_1.ptx 33514 : 260352 1944540 0 0 0 0 0 0 0 
_1.ptx 33515 : 260352 1960740 0 0 0 0 0 0 0 
_1.ptx 33516 : 260352 1944540 0 0 0 0 0 0 0 
_1.ptx 33517 : 260352 1960740 0 0 0 0 0 0 0 
_1.ptx 33518 : 260352 1944540 0 0 0 0 0 0 0 
_1.ptx 33519 : 260352 1960740 0 0 0 0 0 0 0 
_1.ptx 33520 : 260352 1944540 0 0 0 0 0 0 0 
_1.ptx 33521 : 260352 1960740 0 0 0 0 0 0 0 
_1.ptx 33522 : 260352 1944540 0 0 0 0 0 0 0 
_1.ptx 33523 : 260352 1960740 0 0 0 0 0 0 0 
_1.ptx 33524 : 260352 1944540 0 0 0 0 0 0 0 
_1.ptx 33525 : 260352 1960740 0 0 0 0 0 0 0 
_1.ptx 33526 : 260352 1944540 0 0 0 0 0 0 0 
_1.ptx 33527 : 260352 1960740 0 0 0 0 0 0 0 
_1.ptx 33528 : 260352 1944540 0 0 0 0 0 0 0 
_1.ptx 33529 : 260352 1960740 0 0 0 0 0 0 0 
_1.ptx 33530 : 260352 1944540 0 0 0 0 0 0 0 
_1.ptx 33531 : 260352 1960740 0 0 0 0 0 0 0 
_1.ptx 33532 : 260352 1944540 0 0 0 0 0 0 0 
_1.ptx 33533 : 260352 1960740 0 0 0 0 0 0 0 
_1.ptx 33534 : 260352 1944540 0 0 0 0 0 0 0 
_1.ptx 33535 : 260352 1960740 0 0 0 0 0 0 0 
_1.ptx 33536 : 260352 1822464 0 0 0 0 0 0 0 
_1.ptx 33537 : 260352 1960740 0 0 0 0 0 0 0 
_1.ptx 33538 : 260352 1944540 0 0 0 0 0 0 0 
_1.ptx 33539 : 260352 1960740 0 0 0 0 0 0 0 
_1.ptx 33540 : 260352 1944540 0 0 0 0 0 0 0 
_1.ptx 33541 : 260352 1960740 0 0 0 0 0 0 0 
_1.ptx 33542 : 260352 1944540 0 0 0 0 0 0 0 
_1.ptx 33543 : 260352 1960740 0 0 0 0 0 0 0 
_1.ptx 33544 : 260352 1944540 0 0 0 0 0 0 0 
_1.ptx 33545 : 260352 1960740 0 0 0 0 0 0 0 
_1.ptx 33546 : 260352 1944540 0 0 0 0 0 0 0 
_1.ptx 33547 : 260352 1960740 0 0 0 0 0 0 0 
_1.ptx 33548 : 260352 3124224 0 0 0 0 0 0 0 
_1.ptx 33549 : 260352 3124224 0 0 0 0 0 0 0 
_1.ptx 33550 : 260352 3124224 0 0 0 0 0 0 0 
_1.ptx 33551 : 260352 2082816 0 0 0 0 0 0 0 
_1.ptx 33552 : 260352 781056 0 0 0 0 0 0 0 
_1.ptx 33553 : 130176 967968 448 0 0 12424 3616 0 0 
_1.ptx 33554 : 130176 1365696 3744 0 0 7456 3616 0 0 
_1.ptx 33555 : 130176 2268576 4320 0 0 7456 3616 0 0 
_1.ptx 33556 : 130176 789120 2496 0 0 7456 3616 0 0 
_1.ptx 33557 : 130176 1383552 4352 0 0 7464 3616 0 0 
_1.ptx 33558 : 130176 2270016 4448 0 0 7456 3616 0 0 
_1.ptx 33559 : 130176 3051936 4320 0 0 7464 3616 0 0 
_1.ptx 33560 : 130176 1587096 0 0 0 0 0 0 0 
_1.ptx 33561 : 130176 1562112 0 0 0 0 0 0 0 
_1.ptx 33562 : 130176 1085688 7008 0 0 9488 3616 0 0 
_1.ptx 33563 : 130176 2285928 37952 0 0 7680 3616 0 0 
_1.ptx 33564 : 130176 3554064 43360 0 0 7688 3616 0 0 
_1.ptx 33565 : 130176 4776552 43360 0 0 7688 3616 0 0 
_1.ptx 33566 : 130176 6019056 43360 0 0 7680 3616 0 0 
_1.ptx 33567 : 130176 6862608 43392 0 0 7680 3616 0 0 
_1.ptx 33568 : 130176 6801408 41600 0 0 7456 3616 0 0 
_1.ptx 33569 : 130176 1650024 0 0 0 0 0 0 0 
_1.ptx 33570 : 130176 1563048 0 0 0 0 0 0 0 
_1.ptx 33571 : 130176 4921776 90752 0 0 9488 3616 0 0 
_1.ptx 33572 : 130176 789408 579296 0 0 7464 3616 0 0 
_1.ptx 33573 : 130176 1383552 665088 0 0 7456 3616 0 0 
_1.ptx 33574 : 130176 2270304 665344 0 0 7456 3616 0 0 
_1.ptx 33575 : 130176 3051072 665088 0 0 7456 3616 0 0 
_1.ptx 33576 : 130176 4182912 665856 0 0 7464 3616 0 0 
_1.ptx 33577 : 130176 5192640 665856 0 0 7464 3616 0 0 
_1.ptx 33578 : 130176 1562112 0 0 0 0 0 0 0 
_1.ptx 33579 : 130176 1562112 0 0 0 0 0 0 0 
_1.ptx 33580 : 130176 3337920 391680 0 0 9720 3616 0 0 
_1.ptx 33581 : 130176 4565952 579072 0 0 7680 3616 0 0 
_1.ptx 33582 : 130176 5964480 693760 0 0 7680 3616 0 0 
_1.ptx 33583 : 130176 6771456 695296 0 0 7696 3616 0 0 
_1.ptx 33584 : 130176 6940224 693760 0 0 7680 3616 0 0 
_1.ptx 33585 : 130176 6873984 694272 0 0 7680 3616 0 0 
_1.ptx 33586 : 130176 6785568 665344 0 0 7456 3616 0 0 
_1.ptx 33587 : 130176 1652760 0 0 0 0 0 0 0 
_1.ptx 33588 : 130176 1562112 0 0 0 0 0 0 0 
_1.ptx 33589 : 130176 1562112 0 0 0 0 0 0 0 
_1.ptx 33590 : 130176 1562112 0 0 0 0 0 0 0 
_1.ptx 33591 : 130176 1041408 0 0 0 0 0 0 0 
_1.ptx 33592 : 130176 732240 0 0 0 0 0 0 0 
_1.ptx 33593 : 8136 97632 0 0 0 0 0 0 0 
_1.ptx 33594 : 8136 97632 0 0 0 0 0 0 0 
_1.ptx 33595 : 8136 97632 0 0 0 0 0 0 0 
_1.ptx 33596 : 8136 97632 0 0 0 0 0 0 0 
_1.ptx 33597 : 8136 65088 0 0 0 0 0 0 0 
_1.ptx 33598 : 8136 48600 0 0 0 0 0 0 0 
_1.ptx 33599 : 36 216 0 0 0 0 0 0 0 
_1.ptx 5676 : 200704 1117988 0 0 0 0 0 0 0 
_1.ptx 5677 : 200704 978380 0 0 0 0 0 0 0 
_1.ptx 5678 : 200704 840248 0 0 0 0 0 0 0 
_1.ptx 5679 : 200704 769280 0 0 0 0 0 0 0 
_1.ptx 5680 : 200704 739440 0 0 0 0 0 0 0 
_1.ptx 5681 : 200704 712856 0 0 0 0 0 0 0 
_1.ptx 5682 : 200704 733564 0 0 0 0 0 0 0 
_1.ptx 5683 : 200704 710296 0 0 0 0 0 0 0 
_1.ptx 5684 : 200704 762272 0 0 0 0 0 0 0 
_1.ptx 5685 : 200704 723920 0 0 0 0 0 0 0 
_1.ptx 5686 : 200704 768068 0 0 0 0 0 0 0 
_1.ptx 5687 : 200704 757100 0 0 0 0 0 0 0 
_1.ptx 5688 : 200704 1450652 128 0 0 0 0 0 0 
_1.ptx 5689 : 200704 1411900 0 0 0 0 0 0 0 
_1.ptx 5690 : 200704 1221956 0 0 0 0 0 0 0 
_1.ptx 5691 : 200704 1324500 0 0 0 0 0 0 0 
_1.ptx 5692 : 200704 1419096 0 0 0 0 0 0 0 
_1.ptx 5693 : 200704 1409832 0 0 0 0 0 0 0 
_1.ptx 5694 : 200704 4224776 0 0 0 0 0 0 0 
_1.ptx 5695 : 200704 1761264 0 0 0 0 0 0 0 
_1.ptx 5696 : 200704 0 0 0 0 0 0 0 0 
_1.ptx 5698 : 200704 1620972 0 0 0 0 0 0 0 
_1.ptx 5699 : 200704 0 0 0 0 0 0 0 0 
_1.ptx 5702 : 200704 43583428 0 0 0 0 0 0 0 
_1.ptx 5703 : 200704 1893012 0 0 0 0 0 0 0 
_1.ptx 5704 : 200704 4057228 0 0 0 0 0 0 0 
_1.ptx 5705 : 200704 2836080 0 0 0 0 0 0 0 
_1.ptx 5706 : 200704 1973468 0 0 0 0 0 0 0 
_1.ptx 5707 : 200704 4065144 0 0 0 0 0 0 0 
_1.ptx 5708 : 200704 2842000 0 0 0 0 0 0 0 
_1.ptx 5709 : 200704 2851448 0 0 0 0 0 0 0 
_1.ptx 5710 : 200704 4017696 0 0 0 0 0 0 0 
_1.ptx 5711 : 200704 2887752 0 0 0 0 0 0 0 
_1.ptx 5712 : 200704 4047388 0 0 0 0 0 0 0 
_1.ptx 5713 : 200704 1630780 0 0 0 0 0 0 0 
_1.ptx 5714 : 200704 4026188 0 0 0 0 0 0 0 
_1.ptx 5715 : 200704 4119800 0 0 0 0 0 0 0 
_1.ptx 5716 : 200704 1562628 0 0 0 0 0 0 0 
_1.ptx 5717 : 200704 1592952 0 0 0 0 0 0 0 
_1.ptx 5718 : 200704 1900056 0 0 0 0 0 0 0 
_1.ptx 5719 : 200704 0 0 0 0 0 0 0 0 
_1.ptx 5721 : 200704 43620424 0 0 0 0 0 0 0 
_1.ptx 5722 : 200704 4254868 0 0 0 0 0 0 0 
_1.ptx 5723 : 200704 4220576 0 0 0 0 0 0 0 
_1.ptx 5724 : 200704 4054688 0 0 0 0 0 0 0 
_1.ptx 5725 : 200704 1799288 0 0 0 0 0 0 0 
_1.ptx 5726 : 200704 3904100 0 0 0 0 0 0 0 
_1.ptx 5727 : 200704 2918932 0 0 0 0 0 0 0 
_1.ptx 5728 : 200704 1718088 0 0 0 0 0 0 0 
_1.ptx 5729 : 200704 1702148 0 0 0 0 0 0 0 
_1.ptx 5732 : 401408 8465128 0 0 0 0 0 0 0 
_1.ptx 5733 : 401408 7765768 0 0 0 0 0 0 0 
_1.ptx 5734 : 401408 5615388 0 0 0 0 0 0 0 
_1.ptx 5735 : 401408 3704740 0 0 0 0 0 0 0 
_1.ptx 5736 : 401408 3580260 0 0 0 0 0 0 0 
_1.ptx 5737 : 401408 0 0 0 0 0 0 0 0 
_1.ptx 5740 : 802816 6536104 0 0 0 0 0 0 0 
_1.ptx 5741 : 802816 650364480 3211264 0 0 67424 23520 0 0 
_1.ptx 5742 : 802816 6608332 0 0 0 0 0 0 0 
_1.ptx 5743 : 802816 7325452 0 0 0 0 0 0 0 
_1.ptx 5744 : 802816 7642660 0 0 0 0 0 0 0 
_1.ptx 5745 : 802816 11629448 0 0 0 0 0 0 0 
_1.ptx 5746 : 802816 10650948 0 0 0 0 0 0 0 
_1.ptx 5747 : 802816 10709596 0 0 0 0 0 0 0 
_1.ptx 5748 : 802816 7200376 0 0 0 0 0 0 0 
_1.ptx 5749 : 802816 7626772 0 0 0 0 0 0 0 
_1.ptx 5750 : 802816 2951672 0 0 0 0 0 0 0 
_1.ptx 5753 : 401408 5292844 0 0 0 0 0 0 0 
_1.ptx 5754 : 401408 3536004 0 0 0 0 0 0 0 
_1.ptx 5755 : 401408 5240352 0 0 0 0 0 0 0 
_1.ptx 5756 : 401408 1453976 0 0 0 0 0 0 0 
_1.ptx 5759 : 200704 1602324 0 0 0 0 0 0 0 
_1.ptx 5760 : 200704 3849940 0 0 0 0 0 0 0 
